country,crop,year,yield_hg_ha,average_rain_fall_mm_per_year,pesticide_tonnes,avg_temp
uruguay,sweet potatoes,2007,93333,1300.0,14057.2,16.53
uruguay,sweet potatoes,2008,93421,1300.0,13335.22,17.43
uruguay,sweet potatoes,2009,94737,1300.0,13475.41,16.96
uruguay,sweet potatoes,2010,94156,1300.0,14981.18,17.11
uruguay,sweet potatoes,2011,94872,1300.0,17517.76,16.9
uruguay,sweet potatoes,2012,94375,1300.0,23506.4,17.53
uruguay,sweet potatoes,2013,93902,1300.0,19028.6,15.92
uruguay,sweet potatoes,2014,92593,1300.0,22962.2,16.969166666666666
uruguay,sweet potatoes,2015,92298,1300.0,14067.8,16.969166666666666
uruguay,sweet potatoes,2016,91446,1300.0,13365.8,16.969166666666666
uruguay,wheat,1990,18510,1300.0,1762.01,16.91
uruguay,wheat,1991,16135,1300.0,1762.01,16.95
uruguay,wheat,1992,23035,1300.0,2072.03,16.7
uruguay,wheat,1993,16018,1300.0,1634.02,16.81
uruguay,wheat,1994,25653,1300.0,2272.08,17.17
uruguay,wheat,1995,23359,1300.0,2413.02,16.66
uruguay,wheat,1996,25957,1300.0,3444.01,17.03
uruguay,wheat,1997,19843,1300.0,3362.05,17.46
uruguay,wheat,1998,28929,1300.0,4239.03,16.77
uruguay,wheat,1999,19537,1300.0,3925.03,16.62
uruguay,wheat,2000,25344,1300.0,3650.08,16.95
uruguay,wheat,2001,11488,1300.0,4433.04,17.61
uruguay,wheat,2002,15011,1300.0,5184.5,17.06
uruguay,wheat,2003,27698,1300.0,7455.26,16.7
uruguay,wheat,2004,29704,1300.0,9017.73,17.22
uruguay,wheat,2005,29583,1300.0,9232.47,17.13
uruguay,wheat,2006,31603,1300.0,9143.45,17.13
uruguay,wheat,2007,28420,1300.0,14057.2,16.53
uruguay,wheat,2008,28560,1300.0,13335.22,17.43
uruguay,wheat,2009,33583,1300.0,13475.41,16.96
uruguay,wheat,2010,32196,1300.0,14981.18,17.11
uruguay,wheat,2011,33979,1300.0,17517.76,16.9
uruguay,wheat,2012,21822,1300.0,23506.4,17.53
uruguay,wheat,2013,33177,1300.0,19028.6,15.92
uruguay,wheat,2014,26967,1300.0,22962.2,16.969166666666666
uruguay,wheat,2015,36082,1300.0,14067.8,16.969166666666666
uruguay,wheat,2016,35209,1300.0,13365.8,16.969166666666666
zambia,cassava,1990,62040,1020.0,1080.0,21.43
zambia,cassava,1991,62000,1020.0,1080.0,20.84
zambia,cassava,1992,61679,1020.0,1080.0,21.85
zambia,cassava,1993,62000,1020.0,1080.0,21.0
zambia,cassava,1994,61430,1020.0,1080.0,21.2
zambia,cassava,1995,61268,1020.0,716.0,21.86
zambia,cassava,1996,61172,1020.0,1670.0,21.19
zambia,cassava,1997,61978,1020.0,1670.0,20.9
zambia,cassava,1998,62000,1020.0,1670.0,21.32
zambia,cassava,1999,57107,1020.0,1670.0,20.53
zambia,cassava,2000,49409,1020.0,1670.0,20.66
zambia,cassava,2001,53409,1020.0,1670.0,20.9
zambia,cassava,2002,55538,1020.0,1670.0,21.55
zambia,cassava,2003,58000,1020.0,1670.0,21.16
zambia,cassava,2004,58000,1020.0,1670.0,20.79
zambia,cassava,2005,58667,1020.0,1670.0,21.97
zambia,cassava,2006,57917,1020.0,1670.0,21.05
zambia,cassava,2007,57917,1020.0,1670.0,20.87
zambia,cassava,2008,57834,1020.0,1670.0,20.66
zambia,cassava,2009,58043,1020.0,1670.0,20.76
zambia,cassava,2010,57968,1020.0,1670.0,21.34
zambia,cassava,2011,57754,1020.0,1670.0,20.88
zambia,cassava,2012,58188,1020.0,1670.0,20.8
zambia,cassava,2013,58248,1020.0,1670.0,20.14
zambia,cassava,2014,58309,1020.0,1670.0,21.06875
zambia,cassava,2015,58369,1020.0,1670.0,21.06875
zambia,cassava,2016,58430,1020.0,1670.0,21.06875
zambia,maize,1990,14316,1020.0,1080.0,21.43
zambia,maize,1991,17140,1020.0,1080.0,20.84
zambia,maize,1992,7311,1020.0,1080.0,21.85
zambia,maize,1993,25228,1020.0,1080.0,21.0
zambia,maize,1994,15025,1020.0,1080.0,21.2
zambia,maize,1995,14185,1020.0,716.0,21.86
zambia,maize,1996,20864,1020.0,1670.0,21.19
zambia,maize,1997,14794,1020.0,1670.0,20.9
zambia,maize,1998,12503,1020.0,1670.0,21.32
zambia,maize,1999,13759,1020.0,1670.0,20.53
zambia,maize,2000,17720,1020.0,1670.0,20.66
zambia,maize,2001,13780,1020.0,1670.0,20.9
zambia,maize,2002,14097,1020.0,1670.0,21.55
zambia,maize,2003,17256,1020.0,1670.0,21.16
zambia,maize,2004,19239,1020.0,1670.0,20.79
zambia,maize,2005,18594,1020.0,1670.0,21.97
zambia,maize,2006,18992,1020.0,1670.0,21.05
zambia,maize,2007,23342,1020.0,1670.0,20.87
zambia,maize,2008,22442,1020.0,1670.0,20.66
zambia,maize,2009,20692,1020.0,1670.0,20.76
zambia,maize,2010,25871,1020.0,1670.0,21.34
zambia,maize,2011,27414,1020.0,1670.0,20.88
zambia,maize,2012,26545,1020.0,1670.0,20.8
zambia,maize,2013,25382,1020.0,1670.0,20.14
zambia,maize,2014,27802,1020.0,1670.0,21.06875
zambia,maize,2015,30310,1020.0,1670.0,21.06875
zambia,maize,2016,24816,1020.0,1670.0,21.06875
zambia,potatoes,1990,90000,1020.0,1080.0,21.43
zambia,potatoes,1991,90909,1020.0,1080.0,20.84
zambia,potatoes,1992,88889,1020.0,1080.0,21.85
zambia,potatoes,1993,90909,1020.0,1080.0,21.0
zambia,potatoes,1994,90000,1020.0,1080.0,21.2
zambia,potatoes,1995,88889,1020.0,716.0,21.86
zambia,potatoes,1996,90909,1020.0,1670.0,21.19
zambia,potatoes,1997,90000,1020.0,1670.0,20.9
zambia,potatoes,1998,88889,1020.0,1670.0,21.32
zambia,potatoes,1999,90909,1020.0,1670.0,20.53
zambia,potatoes,2000,90909,1020.0,1670.0,20.66
zambia,potatoes,2001,107450,1020.0,1670.0,20.9
zambia,potatoes,2002,115006,1020.0,1670.0,21.55
zambia,potatoes,2003,140000,1020.0,1670.0,21.16
zambia,potatoes,2004,127573,1020.0,1670.0,20.79
zambia,potatoes,2005,144245,1020.0,1670.0,21.97
zambia,potatoes,2006,140000,1020.0,1670.0,21.05
zambia,potatoes,2007,131818,1020.0,1670.0,20.87
zambia,potatoes,2008,101051,1020.0,1670.0,20.66
zambia,potatoes,2009,172628,1020.0,1670.0,20.76
zambia,potatoes,2010,162228,1020.0,1670.0,21.34
zambia,potatoes,2011,156005,1020.0,1670.0,20.88
zambia,potatoes,2012,155862,1020.0,1670.0,20.8
zambia,potatoes,2013,158337,1020.0,1670.0,20.14
zambia,potatoes,2014,161452,1020.0,1670.0,21.06875
zambia,potatoes,2015,153365,1020.0,1670.0,21.06875
zambia,potatoes,2016,187331,1020.0,1670.0,21.06875
zambia,"rice, paddy",1990,9664,1020.0,1080.0,21.43
zambia,"rice, paddy",1991,10857,1020.0,1080.0,20.84
zambia,"rice, paddy",1992,5764,1020.0,1080.0,21.85
zambia,"rice, paddy",1993,10138,1020.0,1080.0,21.0
zambia,"rice, paddy",1994,8859,1020.0,1080.0,21.2
zambia,"rice, paddy",1995,12426,1020.0,716.0,21.86
zambia,"rice, paddy",1996,13447,1020.0,1670.0,21.19
zambia,"rice, paddy",1997,10049,1020.0,1670.0,20.9
zambia,"rice, paddy",1998,7059,1020.0,1670.0,21.32
zambia,"rice, paddy",1999,9119,1020.0,1670.0,20.53
zambia,"rice, paddy",2000,11333,1020.0,1670.0,20.66
zambia,"rice, paddy",2001,12562,1020.0,1670.0,20.9
zambia,"rice, paddy",2002,12857,1020.0,1670.0,21.55
zambia,"rice, paddy",2003,14091,1020.0,1670.0,21.16
zambia,"rice, paddy",2004,13751,1020.0,1670.0,20.79
zambia,"rice, paddy",2005,12864,1020.0,1670.0,21.97
zambia,"rice, paddy",2006,9726,1020.0,1670.0,21.05
zambia,"rice, paddy",2007,15126,1020.0,1670.0,20.87
zambia,"rice, paddy",2008,13833,1020.0,1670.0,20.66
zambia,"rice, paddy",2009,16390,1020.0,1670.0,20.76
zambia,"rice, paddy",2010,16778,1020.0,1670.0,21.34
zambia,"rice, paddy",2011,17974,1020.0,1670.0,20.88
zambia,"rice, paddy",2012,17255,1020.0,1670.0,20.8
zambia,"rice, paddy",2013,11617,1020.0,1670.0,20.14
zambia,"rice, paddy",2014,14949,1020.0,1670.0,21.06875
zambia,"rice, paddy",2015,14248,1020.0,1670.0,21.06875
zambia,"rice, paddy",2016,12077,1020.0,1670.0,21.06875
zambia,sorghum,1990,4042,1020.0,1080.0,21.43
zambia,sorghum,1991,6587,1020.0,1080.0,20.84
zambia,sorghum,1992,3226,1020.0,1080.0,21.85
zambia,sorghum,1993,7613,1020.0,1080.0,21.0
zambia,sorghum,1994,6348,1020.0,1080.0,21.2
zambia,sorghum,1995,6571,1020.0,716.0,21.86
zambia,sorghum,1996,7450,1020.0,1670.0,21.19
zambia,sorghum,1997,6877,1020.0,1670.0,20.9
zambia,sorghum,1998,7082,1020.0,1670.0,21.32
zambia,sorghum,1999,6954,1020.0,1670.0,20.53
zambia,sorghum,2000,7700,1020.0,1670.0,20.66
zambia,sorghum,2001,7713,1020.0,1670.0,20.9
zambia,sorghum,2002,7637,1020.0,1670.0,21.55
zambia,sorghum,2003,5486,1020.0,1670.0,21.16
zambia,sorghum,2004,5797,1020.0,1670.0,20.79
zambia,sorghum,2005,8588,1020.0,1670.0,21.97
zambia,sorghum,2006,6013,1020.0,1670.0,21.05
zambia,sorghum,2007,6589,1020.0,1670.0,20.87
zambia,sorghum,2008,2976,1020.0,1670.0,20.66
zambia,sorghum,2009,6777,1020.0,1670.0,20.76
zambia,sorghum,2010,9593,1020.0,1670.0,21.34
zambia,sorghum,2011,8223,1020.0,1670.0,20.88
zambia,sorghum,2012,9787,1020.0,1670.0,20.8
zambia,sorghum,2013,6478,1020.0,1670.0,20.14
zambia,sorghum,2014,8234,1020.0,1670.0,21.06875
zambia,sorghum,2015,8043,1020.0,1670.0,21.06875
zambia,sorghum,2016,5288,1020.0,1670.0,21.06875
zambia,soybeans,1990,8986,1020.0,1080.0,21.43
zambia,soybeans,1991,9491,1020.0,1080.0,20.84
zambia,soybeans,1992,3075,1020.0,1080.0,21.85
zambia,soybeans,1993,13090,1020.0,1080.0,21.0
zambia,soybeans,1994,9679,1020.0,1080.0,21.2
zambia,soybeans,1995,9759,1020.0,716.0,21.86
zambia,soybeans,1996,15727,1020.0,1670.0,21.19
zambia,soybeans,1997,16958,1020.0,1670.0,20.9
zambia,soybeans,1998,10595,1020.0,1670.0,21.32
zambia,soybeans,1999,22785,1020.0,1670.0,20.53
zambia,soybeans,2000,17067,1020.0,1670.0,20.66
zambia,soybeans,2001,6043,1020.0,1670.0,20.9
zambia,soybeans,2002,11250,1020.0,1670.0,21.55
zambia,soybeans,2003,12000,1020.0,1670.0,21.16
zambia,soybeans,2004,12973,1020.0,1670.0,20.79
zambia,soybeans,2005,16371,1020.0,1670.0,21.97
zambia,soybeans,2006,13708,1020.0,1670.0,21.05
zambia,soybeans,2007,16013,1020.0,1670.0,20.87
zambia,soybeans,2008,18642,1020.0,1670.0,20.66
zambia,soybeans,2009,18893,1020.0,1670.0,20.76
zambia,soybeans,2010,18409,1020.0,1670.0,21.34
zambia,soybeans,2011,19427,1020.0,1670.0,20.88
zambia,soybeans,2012,23941,1020.0,1670.0,20.8
zambia,soybeans,2013,20909,1020.0,1670.0,20.14
zambia,soybeans,2014,18827,1020.0,1670.0,21.06875
zambia,soybeans,2015,20196,1020.0,1670.0,21.06875
zambia,soybeans,2016,1941,1020.0,1670.0,21.06875
zambia,sweet potatoes,1990,54000,1020.0,1080.0,21.43
zambia,sweet potatoes,1991,43077,1020.0,1080.0,20.84
zambia,sweet potatoes,1992,33333,1020.0,1080.0,21.85
zambia,sweet potatoes,1993,30556,1020.0,1080.0,21.0
zambia,sweet potatoes,1994,26500,1020.0,1080.0,21.2
zambia,sweet potatoes,1995,21250,1020.0,716.0,21.86
zambia,sweet potatoes,1996,20000,1020.0,1670.0,21.19
zambia,sweet potatoes,1997,17000,1020.0,1670.0,20.9
zambia,sweet potatoes,1998,15152,1020.0,1670.0,21.32
zambia,sweet potatoes,1999,14054,1020.0,1670.0,20.53
zambia,sweet potatoes,2000,13213,1020.0,1670.0,20.66
zambia,sweet potatoes,2001,10275,1020.0,1670.0,20.9
zambia,sweet potatoes,2002,19969,1020.0,1670.0,21.55
zambia,sweet potatoes,2003,31291,1020.0,1670.0,21.16
zambia,sweet potatoes,2004,38881,1020.0,1670.0,20.79
zambia,sweet potatoes,2005,29828,1020.0,1670.0,21.97
zambia,sweet potatoes,2006,31527,1020.0,1670.0,21.05
zambia,sweet potatoes,2007,27702,1020.0,1670.0,20.87
zambia,sweet potatoes,2008,35714,1020.0,1670.0,20.66
zambia,sweet potatoes,2009,33057,1020.0,1670.0,20.76
zambia,sweet potatoes,2010,36651,1020.0,1670.0,21.34
zambia,sweet potatoes,2011,33930,1020.0,1670.0,20.88
zambia,sweet potatoes,2012,39181,1020.0,1670.0,20.8
zambia,sweet potatoes,2013,38873,1020.0,1670.0,20.14
zambia,sweet potatoes,2014,32874,1020.0,1670.0,21.06875
zambia,sweet potatoes,2015,35044,1020.0,1670.0,21.06875
zambia,sweet potatoes,2016,34631,1020.0,1670.0,21.06875
zambia,wheat,1990,43938,1020.0,1080.0,21.43
zambia,wheat,1991,43841,1020.0,1080.0,20.84
zambia,wheat,1992,41004,1020.0,1080.0,21.85
zambia,wheat,1993,50737,1020.0,1080.0,21.0
zambia,wheat,1994,52692,1020.0,1080.0,21.2
zambia,wheat,1995,48705,1020.0,716.0,21.86
zambia,wheat,1996,55771,1020.0,1670.0,21.19
zambia,wheat,1997,66221,1020.0,1670.0,20.9
zambia,wheat,1998,56681,1020.0,1670.0,21.32
zambia,wheat,1999,69777,1020.0,1670.0,20.53
zambia,wheat,2000,62102,1020.0,1670.0,20.66
zambia,wheat,2001,66667,1020.0,1670.0,20.9
zambia,wheat,2002,62500,1020.0,1670.0,21.55
zambia,wheat,2003,64286,1020.0,1670.0,21.16
zambia,wheat,2004,61181,1020.0,1670.0,20.79
zambia,wheat,2005,62104,1020.0,1670.0,21.97
zambia,wheat,2006,54946,1020.0,1670.0,21.05
zambia,wheat,2007,61511,1020.0,1670.0,20.87
zambia,wheat,2008,99387,1020.0,1670.0,20.66
zambia,wheat,2009,56991,1020.0,1670.0,20.76
zambia,wheat,2010,63118,1020.0,1670.0,21.34
zambia,wheat,2011,63068,1020.0,1670.0,20.88
zambia,wheat,2012,68135,1020.0,1670.0,20.8
zambia,wheat,2013,65435,1020.0,1670.0,20.14
zambia,wheat,2014,71559,1020.0,1670.0,21.06875
zambia,wheat,2015,68802,1020.0,1670.0,21.06875
zambia,wheat,2016,66005,1020.0,1670.0,21.06875
zimbabwe,cassava,1990,39916,657.0,5727.0,21.19
zimbabwe,cassava,1991,40000,657.0,6753.0,20.95
zimbabwe,cassava,1992,40000,657.0,3303.0,21.93
zimbabwe,cassava,1993,39394,657.0,1716.0,20.88
zimbabwe,cassava,1994,40095,657.0,1664.0,20.64
zimbabwe,cassava,1995,39474,657.0,2599.0,21.57
zimbabwe,cassava,1996,40638,657.0,2538.0,20.7
zimbabwe,cassava,1997,41026,657.0,2762.0,20.63
zimbabwe,cassava,1998,42308,657.0,2883.0,21.3
zimbabwe,cassava,1999,42121,657.0,2918.18,20.44
zimbabwe,cassava,2000,43750,657.0,2953.36,20.28
zimbabwe,cassava,2001,42650,657.0,2988.54,20.86
zimbabwe,cassava,2002,42679,657.0,3023.72,21.08
zimbabwe,cassava,2003,41860,657.0,3058.9,20.89
zimbabwe,cassava,2004,43678,657.0,3094.08,20.31
zimbabwe,cassava,2005,43541,657.0,3129.26,21.49
zimbabwe,cassava,2006,43714,657.0,3164.45,20.7
zimbabwe,cassava,2007,43146,657.0,3199.63,20.75
zimbabwe,cassava,2008,44259,657.0,3234.81,20.68
zimbabwe,cassava,2009,44708,657.0,3269.99,20.52
zimbabwe,cassava,2010,45152,657.0,3305.17,21.17
zimbabwe,cassava,2011,45589,657.0,3340.35,20.78
zimbabwe,cassava,2012,47010,657.0,3375.53,20.52
zimbabwe,cassava,2013,46000,657.0,2550.07,19.76
zimbabwe,cassava,2014,46445,657.0,2185.07,20.83416666666667
zimbabwe,cassava,2015,46805,657.0,2185.07,20.83416666666667
zimbabwe,cassava,2016,47086,657.0,2185.07,20.83416666666667
zimbabwe,maize,1990,17206,657.0,5727.0,21.19
zimbabwe,maize,1991,14400,657.0,6753.0,20.95
zimbabwe,maize,1992,4108,657.0,3303.0,21.93
zimbabwe,maize,1993,16526,657.0,1716.0,20.88
zimbabwe,maize,1994,12133,657.0,1664.0,20.64
zimbabwe,maize,1995,5949,657.0,2599.0,21.57
zimbabwe,maize,1996,14150,657.0,2538.0,20.7
zimbabwe,maize,1997,11043,657.0,2762.0,20.63
zimbabwe,maize,1998,10125,657.0,2883.0,21.3
zimbabwe,maize,1999,10870,657.0,2918.18,20.44
zimbabwe,maize,2000,11795,657.0,2953.36,20.28
zimbabwe,maize,2001,12309,657.0,2988.54,20.86
zimbabwe,maize,2002,4554,657.0,3023.72,21.08
zimbabwe,maize,2003,7829,657.0,3058.9,20.89
zimbabwe,maize,2004,12965,657.0,3094.08,20.31
zimbabwe,maize,2005,6195,657.0,3129.26,21.49
zimbabwe,maize,2006,9772,657.0,3164.45,20.7
zimbabwe,maize,2007,8651,657.0,3199.63,20.75
zimbabwe,maize,2008,2867,657.0,3234.81,20.68
zimbabwe,maize,2009,4642,657.0,3269.99,20.52
zimbabwe,maize,2010,8751,657.0,3305.17,21.17
zimbabwe,maize,2011,6568,657.0,3340.35,20.78
zimbabwe,maize,2012,7912,657.0,3375.53,20.52
zimbabwe,maize,2013,7449,657.0,2550.07,19.76
zimbabwe,maize,2014,9301,657.0,2185.07,20.83416666666667
zimbabwe,maize,2015,5803,657.0,2185.07,20.83416666666667
zimbabwe,maize,2016,6275,657.0,2185.07,20.83416666666667
zimbabwe,potatoes,1990,158974,657.0,5727.0,21.19
zimbabwe,potatoes,1991,156839,657.0,6753.0,20.95
zimbabwe,potatoes,1992,156250,657.0,3303.0,21.93
zimbabwe,potatoes,1993,157895,657.0,1716.0,20.88
zimbabwe,potatoes,1994,158974,657.0,1664.0,20.64
zimbabwe,potatoes,1995,157895,657.0,2599.0,21.57
zimbabwe,potatoes,1996,157062,657.0,2538.0,20.7
zimbabwe,potatoes,1997,156673,657.0,2762.0,20.63
zimbabwe,potatoes,1998,152632,657.0,2883.0,21.3
zimbabwe,potatoes,1999,157697,657.0,2918.18,20.44
zimbabwe,potatoes,2000,160000,657.0,2953.36,20.28
zimbabwe,potatoes,2001,157143,657.0,2988.54,20.86
zimbabwe,potatoes,2002,159091,657.0,3023.72,21.08
zimbabwe,potatoes,2003,160000,657.0,3058.9,20.89
zimbabwe,potatoes,2004,161413,657.0,3094.08,20.31
zimbabwe,potatoes,2005,162464,657.0,3129.26,21.49
zimbabwe,potatoes,2006,163494,657.0,3164.45,20.7
zimbabwe,potatoes,2007,164490,657.0,3199.63,20.75
zimbabwe,potatoes,2008,165333,657.0,3234.81,20.68
zimbabwe,potatoes,2009,166136,657.0,3269.99,20.52
zimbabwe,potatoes,2010,166825,657.0,3305.17,21.17
zimbabwe,potatoes,2011,167336,657.0,3340.35,20.78
zimbabwe,potatoes,2012,171875,657.0,3375.53,20.52
zimbabwe,potatoes,2013,165714,657.0,2550.07,19.76
zimbabwe,potatoes,2014,167321,657.0,2185.07,20.83416666666667
zimbabwe,potatoes,2015,168515,657.0,2185.07,20.83416666666667
zimbabwe,potatoes,2016,169354,657.0,2185.07,20.83416666666667
zimbabwe,"rice, paddy",1990,23400,657.0,5727.0,21.19
zimbabwe,"rice, paddy",1991,22500,657.0,6753.0,20.95
zimbabwe,"rice, paddy",1992,22222,657.0,3303.0,21.93
zimbabwe,"rice, paddy",1993,25000,657.0,1716.0,20.88
zimbabwe,"rice, paddy",1994,23871,657.0,1664.0,20.64
zimbabwe,"rice, paddy",1995,23246,657.0,2599.0,21.57
zimbabwe,"rice, paddy",1996,22727,657.0,2538.0,20.7
zimbabwe,"rice, paddy",1997,22133,657.0,2762.0,20.63
zimbabwe,"rice, paddy",1998,20000,657.0,2883.0,21.3
zimbabwe,"rice, paddy",1999,21457,657.0,2918.18,20.44
zimbabwe,"rice, paddy",2000,20000,657.0,2953.36,20.28
zimbabwe,"rice, paddy",2001,22070,657.0,2988.54,20.86
zimbabwe,"rice, paddy",2002,22618,657.0,3023.72,21.08
zimbabwe,"rice, paddy",2003,24138,657.0,3058.9,20.89
zimbabwe,"rice, paddy",2004,23149,657.0,3094.08,20.31
zimbabwe,"rice, paddy",2005,23165,657.0,3129.26,21.49
zimbabwe,"rice, paddy",2006,24000,657.0,3164.45,20.7
zimbabwe,"rice, paddy",2007,23058,657.0,3199.63,20.75
zimbabwe,"rice, paddy",2008,22951,657.0,3234.81,20.68
zimbabwe,"rice, paddy",2009,22857,657.0,3269.99,20.52
zimbabwe,"rice, paddy",2010,22775,657.0,3305.17,21.17
zimbabwe,"rice, paddy",2011,22704,657.0,3340.35,20.78
zimbabwe,"rice, paddy",2012,22581,657.0,3375.53,20.52
zimbabwe,"rice, paddy",2013,22581,657.0,2550.07,19.76
zimbabwe,"rice, paddy",2014,22651,657.0,2185.07,20.83416666666667
zimbabwe,"rice, paddy",2015,22766,657.0,2185.07,20.83416666666667
zimbabwe,"rice, paddy",2016,22828,657.0,2185.07,20.83416666666667
zimbabwe,sorghum,1990,6836,657.0,5727.0,21.19
zimbabwe,sorghum,1991,5983,657.0,6753.0,20.95
zimbabwe,sorghum,1992,3914,657.0,3303.0,21.93
zimbabwe,sorghum,1993,6464,657.0,1716.0,20.88
zimbabwe,sorghum,1994,3276,657.0,1664.0,20.64
zimbabwe,sorghum,1995,3369,657.0,2599.0,21.57
zimbabwe,sorghum,1996,4381,657.0,2538.0,20.7
zimbabwe,sorghum,1997,3585,657.0,2762.0,20.63
zimbabwe,sorghum,1998,3106,657.0,2883.0,21.3
zimbabwe,sorghum,1999,3998,657.0,2918.18,20.44
zimbabwe,sorghum,2000,3983,657.0,2953.36,20.28
zimbabwe,sorghum,2001,5117,657.0,2988.54,20.86
zimbabwe,sorghum,2002,2652,657.0,3023.72,21.08
zimbabwe,sorghum,2003,5544,657.0,3058.9,20.89
zimbabwe,sorghum,2004,6193,657.0,3094.08,20.31
zimbabwe,sorghum,2005,2726,657.0,3129.26,21.49
zimbabwe,sorghum,2006,4091,657.0,3164.45,20.7
zimbabwe,sorghum,2007,3332,657.0,3199.63,20.75
zimbabwe,sorghum,2008,2577,657.0,3234.81,20.68
zimbabwe,sorghum,2009,3230,657.0,3269.99,20.52
zimbabwe,sorghum,2010,2702,657.0,3305.17,21.17
zimbabwe,sorghum,2011,2267,657.0,3340.35,20.78
zimbabwe,sorghum,2012,2046,657.0,3375.53,20.52
zimbabwe,sorghum,2013,3066,657.0,2550.07,19.76
zimbabwe,sorghum,2014,4589,657.0,2185.07,20.83416666666667
zimbabwe,sorghum,2015,2412,657.0,2185.07,20.83416666666667
zimbabwe,sorghum,2016,2688,657.0,2185.07,20.83416666666667
zimbabwe,soybeans,1990,20689,657.0,5727.0,21.19
zimbabwe,soybeans,1991,19261,657.0,6753.0,20.95
zimbabwe,soybeans,1992,11336,657.0,3303.0,21.93
zimbabwe,soybeans,1993,19341,657.0,1716.0,20.88
zimbabwe,soybeans,1994,21217,657.0,1664.0,20.64
zimbabwe,soybeans,1995,16791,657.0,2599.0,21.57
zimbabwe,soybeans,1996,18914,657.0,2538.0,20.7
zimbabwe,soybeans,1997,18158,657.0,2762.0,20.63
zimbabwe,soybeans,1998,19295,657.0,2883.0,21.3
zimbabwe,soybeans,1999,22800,657.0,2918.18,20.44
zimbabwe,soybeans,2000,22328,657.0,2953.36,20.28
zimbabwe,soybeans,2001,21996,657.0,2988.54,20.86
zimbabwe,soybeans,2002,16466,657.0,3023.72,21.08
zimbabwe,soybeans,2003,16226,657.0,3058.9,20.89
zimbabwe,soybeans,2004,17314,657.0,3094.08,20.31
zimbabwe,soybeans,2005,13549,657.0,3129.26,21.49
zimbabwe,soybeans,2006,14908,657.0,3164.45,20.7
zimbabwe,soybeans,2007,17566,657.0,3199.63,20.75
zimbabwe,soybeans,2008,16129,657.0,3234.81,20.68
zimbabwe,soybeans,2009,15000,657.0,3269.99,20.52
zimbabwe,soybeans,2010,13557,657.0,3305.17,21.17
zimbabwe,soybeans,2011,12054,657.0,3340.35,20.78
zimbabwe,soybeans,2012,15300,657.0,3375.53,20.52
zimbabwe,soybeans,2013,13142,657.0,2550.07,19.76
zimbabwe,soybeans,2014,11767,657.0,2185.07,20.83416666666667
zimbabwe,soybeans,2015,9459,657.0,2185.07,20.83416666666667
zimbabwe,soybeans,2016,12727,657.0,2185.07,20.83416666666667
zimbabwe,sweet potatoes,1990,21538,657.0,5727.0,21.19
zimbabwe,sweet potatoes,1991,21429,657.0,6753.0,20.95
zimbabwe,sweet potatoes,1992,20000,657.0,3303.0,21.93
zimbabwe,sweet potatoes,1993,21429,657.0,1716.0,20.88
zimbabwe,sweet potatoes,1994,21105,657.0,1664.0,20.64
zimbabwe,sweet potatoes,1995,21012,657.0,2599.0,21.57
zimbabwe,sweet potatoes,1996,20966,657.0,2538.0,20.7
zimbabwe,sweet potatoes,1997,20920,657.0,2762.0,20.63
zimbabwe,sweet potatoes,1998,20000,657.0,2883.0,21.3
zimbabwe,sweet potatoes,1999,20968,657.0,2918.18,20.44
zimbabwe,sweet potatoes,2000,21333,657.0,2953.36,20.28
zimbabwe,sweet potatoes,2001,21204,657.0,2988.54,20.86
zimbabwe,sweet potatoes,2002,21250,657.0,3023.72,21.08
zimbabwe,sweet potatoes,2003,21250,657.0,3058.9,20.89
zimbabwe,sweet potatoes,2004,21376,657.0,3094.08,20.31
zimbabwe,sweet potatoes,2005,21472,657.0,3129.26,21.49
zimbabwe,sweet potatoes,2006,21569,657.0,3164.45,20.7
zimbabwe,sweet potatoes,2007,21951,657.0,3199.63,20.75
zimbabwe,sweet potatoes,2008,21798,657.0,3234.81,20.68
zimbabwe,sweet potatoes,2009,21854,657.0,3269.99,20.52
zimbabwe,sweet potatoes,2010,21905,657.0,3305.17,21.17
zimbabwe,sweet potatoes,2011,21953,657.0,3340.35,20.78
zimbabwe,sweet potatoes,2012,22222,657.0,3375.53,20.52
zimbabwe,sweet potatoes,2013,22222,657.0,2550.07,19.76
zimbabwe,sweet potatoes,2014,22139,657.0,2185.07,20.83416666666667
zimbabwe,sweet potatoes,2015,22156,657.0,2185.07,20.83416666666667
zimbabwe,sweet potatoes,2016,22212,657.0,2185.07,20.83416666666667
zimbabwe,wheat,1990,58211,657.0,5727.0,21.19
